07:22:44.778075,135,135
07:22:44.968148,146,146
07:22:45.134358,145,145
07:22:45.308501,147,147
07:22:45.436663,155,155
07:22:45.626236,149,149
07:22:45.795118,155,155
07:22:45.949684,147,147
07:22:46.079838,145,145
07:22:46.266535,157,157
07:22:46.424955,149,149
07:22:46.626410,154,154
07:22:46.749702,148,148
07:22:46.923360,136,136
07:22:47.101258,133,133
07:22:47.274348,130,130
07:22:47.427209,157,157
07:22:47.608397,169,169
07:22:47.774188,168,168
07:22:47.927681,184,184
07:22:48.129369,171,171
07:22:48.271668,170,170
07:22:48.392328,157,157
07:22:48.547938,153,153
07:22:48.743721,160,160
07:22:48.942387,174,174
07:22:49.079910,143,143
07:22:49.284183,143,143
07:22:49.436231,153,153
07:22:49.613054,140,140
07:22:49.781242,104,104
07:22:49.944648,109,109
07:22:50.105408,109,109
07:22:50.301849,119,119
07:22:50.453609,123,123
07:22:50.604970,113,113
07:22:50.786157,102,102
07:22:50.966428,121,121
07:22:51.138630,130,130
07:22:51.252833,137,137
07:22:51.442373,140,140
07:22:51.621625,149,149
07:22:51.767243,140,140
07:22:51.930706,137,137
07:22:52.132369,138,138
07:22:52.249967,130,130
07:22:52.450273,126,126
07:22:52.585853,131,131
07:22:52.780822,133,133
07:22:52.929121,120,120
07:22:53.149621,133,133
07:22:53.274817,123,123
07:22:53.394762,111,111
07:22:53.605386,110,110
07:22:53.780983,131,131
07:22:53.918326,132,132
07:22:54.127334,125,125
07:22:54.287994,133,133
07:22:54.439750,131,131
07:22:54.601814,124,124
07:22:54.779101,116,116
07:22:54.928516,126,126
07:22:55.129720,120,120
07:22:55.260912,124,124
07:22:55.430070,126,126
07:22:55.583809,130,130
07:22:55.768738,131,131
07:22:55.929214,134,134
07:22:56.122102,138,138
07:22:56.256358,139,139
07:22:56.465622,136,136
07:22:56.590361,135,135
07:22:56.781580,134,134
07:22:56.953265,144,144
07:22:57.112154,141,141
07:22:57.284426,147,147
07:22:57.471199,138,138
07:22:57.612097,146,146
07:22:57.762616,144,144
07:22:57.942826,137,137
07:22:58.124433,150,150
07:22:58.274494,142,142
07:22:58.458382,156,156
07:22:58.642676,155,155
07:22:58.766352,157,157
07:22:58.928418,173,173
07:22:59.129662,186,186
07:22:59.278514,189,189
07:22:59.443778,182,182
07:22:59.600278,181,181
07:22:59.787374,170,170
07:22:59.922343,160,160
07:23:00.110286,161,161
07:23:00.287971,150,150
07:23:00.433743,147,147
07:23:00.614012,144,144
07:23:00.782357,153,153
07:23:00.926728,157,157
07:23:01.106532,149,149
07:23:01.291646,159,159
07:23:01.431666,155,155
07:23:01.628661,161,161
07:23:01.800348,148,148
07:23:01.990248,159,159
07:23:02.108808,141,141
07:23:02.282603,135,135
07:23:02.464489,133,133
07:23:02.633352,138,138
07:23:02.815944,139,139
07:23:02.988845,159,159
07:23:03.177778,162,162
07:23:03.272956,153,153
07:23:03.479841,186,186
07:23:03.613371,190,190
07:23:03.799302,162,162
07:23:03.950613,158,158
07:23:04.105621,148,148
07:23:04.321552,145,145
07:23:04.437244,146,146
07:23:04.629287,176,176
07:23:04.810168,185,185
07:23:04.982328,175,175
07:23:05.101791,144,144
07:23:05.319394,152,152
07:23:05.463327,158,158
07:23:05.641371,176,176
07:23:05.814491,197,197
07:23:06.007055,196,196
07:23:06.125741,196,196
07:23:06.318251,190,190
07:23:06.461529,187,187
07:23:06.657181,197,197
07:23:06.815863,189,189
07:23:06.986639,182,182
07:23:07.162040,180,180
07:23:07.280298,181,181
07:23:07.508275,172,172
07:23:07.613308,180,180
07:23:07.826526,182,182
07:23:07.989816,185,185
07:23:08.142825,190,190
07:23:08.323645,188,188
07:23:08.490335,187,187
07:23:08.658502,180,180
07:23:08.792904,187,187
07:23:08.949116,182,182
07:23:09.124665,192,192
07:23:09.280375,184,184
07:23:09.485807,189,189
07:23:09.650570,198,198
07:23:09.826318,206,206
07:23:09.969586,214,214
07:23:10.162746,218,218
07:23:10.317031,222,222
07:23:10.498818,215,215
07:23:10.646786,199,199
07:23:10.824260,195,195
07:23:10.960949,191,191
07:23:11.154664,190,190
07:23:11.290380,179,179
07:23:11.468052,179,179
07:23:11.630215,173,173
07:23:11.826807,178,178
07:23:11.980674,179,179
07:23:12.132882,187,187
07:23:12.318234,185,185
07:23:12.502554,183,183
07:23:12.635979,176,176
07:23:12.791599,184,184
07:23:12.964404,173,173
07:23:13.103368,163,163
07:23:13.307574,171,171
07:23:13.441679,168,168
07:23:13.639348,175,175
07:23:13.816529,175,175
07:23:13.996819,171,171
07:23:14.171085,175,175
07:23:14.285482,160,160
07:23:14.453662,164,164
07:23:14.619015,167,167
07:23:14.807348,173,173
07:23:14.972551,176,176
07:23:15.131275,176,176
07:23:15.311259,163,163
07:23:15.441015,156,156
07:23:15.638430,163,163
07:23:15.788362,177,177
07:23:15.979058,191,191
07:23:16.122617,197,197
07:23:16.324021,191,191
07:23:16.510181,190,190
07:23:16.636348,178,178
07:23:16.793354,193,193
07:23:17.019534,193,193
07:23:17.158373,204,204
07:23:17.334280,215,215
07:23:17.471562,203,203
07:23:17.668722,198,198
07:23:17.796591,198,198
07:23:17.962774,195,195
07:23:18.119083,188,188
07:23:18.323529,195,195
07:23:18.450809,205,205
07:23:18.649343,219,219
07:23:18.808244,196,196
07:23:18.966424,187,187
07:23:19.147361,190,190
07:23:19.313019,188,188
07:23:19.499033,189,189
07:23:19.642220,196,196
07:23:19.845850,192,192
07:23:19.959308,183,183
07:23:20.137614,189,189
07:23:20.322350,193,193
07:23:20.480281,196,196
07:23:20.665983,193,193
07:23:20.815424,172,172
07:23:20.995239,173,173
07:23:21.116377,186,186
07:23:21.319389,174,174
07:23:21.475687,183,183
07:23:21.653563,185,185
07:23:21.811071,187,187
07:23:21.992887,184,184
07:23:22.139701,175,175
07:23:22.324393,174,174
07:23:22.484194,177,177
07:23:22.650504,190,190
07:23:22.817277,204,204
07:23:22.993386,200,200
07:23:23.145282,179,179
07:23:23.298732,187,187
07:23:23.474069,210,210
07:23:23.673081,207,207
07:23:23.804587,191,191
07:23:23.978646,198,198
07:23:24.127189,211,211
07:23:24.347612,209,209
07:23:24.470604,202,202
07:23:24.656205,196,196
07:23:24.810415,202,202
07:23:24.970090,193,193
07:23:25.133714,190,190
07:23:25.300907,186,186
07:23:25.460366,193,193
07:23:25.635344,189,189
07:23:25.780323,183,183
07:23:25.981395,201,201
07:23:26.150833,204,204
07:23:26.340031,212,212
07:23:26.446128,197,197
07:23:26.628248,193,193
07:23:26.810011,201,201
07:23:26.964012,202,202
07:23:27.131790,208,208
07:23:27.304420,209,209
07:23:27.475811,208,208
07:23:27.646219,206,206
07:23:27.780120,201,201
07:23:27.981050,199,199
07:23:28.116273,161,161
07:23:28.291846,149,149
07:23:28.465551,146,146
07:23:28.672421,152,152
07:23:28.781913,147,147
07:23:28.935000,158,158
07:23:29.139056,169,169
07:23:29.280167,174,174
07:23:29.476542,151,151
07:23:29.659274,161,161
07:23:29.802700,167,167
07:23:29.967397,163,163
07:23:30.118109,161,161
07:23:30.312937,159,159
07:23:30.464268,166,166
07:23:30.641075,169,169
07:23:30.816262,181,181
07:23:30.991518,193,193
07:23:31.124382,181,181
07:23:31.296130,172,172
07:23:31.458570,187,187
07:23:31.642062,192,192
07:23:31.807716,197,197
07:23:31.965165,192,192
07:23:32.108621,169,169
07:23:32.308077,166,166
07:23:32.456367,159,159
07:23:32.625926,162,162
07:23:32.801527,160,160
07:23:32.974426,165,165
07:23:33.120960,170,170
07:23:33.273555,167,167
07:23:33.445722,173,173
07:23:33.641933,168,168
07:23:33.796231,173,173
07:23:33.972517,179,179
07:23:34.134295,179,179
07:23:34.291093,178,178
07:23:34.453272,164,164
07:23:34.631898,165,165
07:23:34.785513,165,165
07:23:34.968987,148,148
07:23:35.128724,157,157
07:23:35.258994,156,156
07:23:35.467326,170,170
07:23:35.635628,169,169
07:23:35.793009,172,172
07:23:35.968959,163,163
07:23:36.126128,172,172
07:23:36.280308,175,175
07:23:36.457286,175,175
07:23:36.579285,158,158
07:23:36.789939,164,164
07:23:36.961968,162,162
07:23:37.109820,166,166
07:23:37.276203,172,172
07:23:37.472009,166,166
07:23:37.601256,167,167
07:23:37.791744,169,169
07:23:37.962497,170,170
07:23:38.122691,168,168
07:23:38.288309,154,154
07:23:38.468433,149,149
07:23:38.614365,145,145
07:23:38.803088,151,151
07:23:38.939173,146,146
07:23:39.107594,132,132
07:23:39.291365,145,145
07:23:39.438812,144,144
07:23:39.629622,145,145
07:23:39.766201,131,131
07:23:39.960294,148,148
07:23:40.113785,153,153
07:23:40.298563,151,151
07:23:40.460089,170,170
07:23:40.631814,162,162
07:23:40.760326,155,155
07:23:40.961978,158,158
07:23:41.122084,155,155
07:23:41.296433,164,164
07:23:41.467905,164,164
07:23:41.625638,166,166
07:23:41.811291,163,163
07:23:41.937876,150,150
07:23:42.118641,155,155
07:23:42.281682,146,146
07:23:42.469027,148,148
07:23:42.625963,157,157
07:23:42.764026,167,167
07:23:42.964035,176,176
07:23:43.114395,164,164
07:23:43.309393,161,161
07:23:43.448508,156,156
07:23:43.643386,151,151
07:23:43.794760,159,159
07:23:43.965512,164,164
07:23:44.145840,171,171
07:23:44.296351,194,194
07:23:44.451622,195,195
07:23:44.654793,203,203
07:23:44.828356,191,191
07:23:44.982218,196,196
07:23:45.121953,198,198
07:23:45.337772,205,205
07:23:45.470494,203,203
07:23:45.653239,195,195
07:23:45.815542,199,199
07:23:45.975255,201,201
07:23:46.151897,190,190
07:23:46.289762,191,191
07:23:46.481678,199,199
07:23:46.610435,201,201
07:23:46.830332,199,199
07:23:46.948410,196,196
07:23:47.163040,198,198
07:23:47.328979,194,194
07:23:47.510354,192,192
07:23:47.634246,194,194
07:23:47.783105,192,192
07:23:47.977072,196,196
07:23:48.137640,193,193
07:23:48.316032,191,191
07:23:48.477512,202,202
07:23:48.654247,195,195
07:23:48.812196,195,195
07:23:48.974050,181,181
07:23:49.146733,180,180
07:23:49.319917,191,191
07:23:49.463095,191,191
07:23:49.633378,187,187
07:23:49.830974,190,190
07:23:49.943078,193,193
07:23:50.145434,199,199
07:23:50.283583,201,201
07:23:50.445905,192,192
07:23:50.618803,200,200
07:23:50.815680,201,201
07:23:50.935407,193,193
07:23:51.129523,192,192
07:23:51.281097,179,179
07:23:51.461380,200,200
07:23:51.628036,192,192
07:23:51.815830,204,204
07:23:51.973163,203,203
07:23:52.137184,205,205
07:23:52.312804,195,195
07:23:52.477870,194,194
07:23:52.638299,197,197
07:23:52.785775,198,198
07:23:52.989128,209,209
07:23:53.130913,215,215
07:23:53.286335,219,219
07:23:53.465698,211,211
07:23:53.634366,200,200
07:23:53.781513,208,208
07:23:53.965245,210,210
07:23:54.121111,212,212
07:23:54.345590,214,214
07:23:54.434670,211,211
07:23:54.642971,216,216
07:23:54.794428,206,206
07:23:54.960597,197,197
07:23:55.139708,199,199
07:23:55.326227,204,204
07:23:55.461532,206,206
07:23:55.662849,208,208
07:23:55.801936,196,196
07:23:55.983633,206,206
07:23:56.135186,189,189
07:23:56.309325,165,165
07:23:56.440419,157,157
07:23:56.630374,158,158
07:23:56.816583,172,172
07:23:56.961606,150,150
07:23:57.142364,151,151
07:23:57.305546,159,159
07:23:57.469156,153,153
07:23:57.632645,173,173
07:23:57.801678,166,166
07:23:57.979864,176,176
07:23:58.124011,164,164
07:23:58.297204,164,164
07:23:58.459264,176,176
07:23:58.613355,176,176
07:23:58.781728,172,172
07:23:58.994246,187,187
07:23:59.148880,181,181
07:23:59.290697,170,170
07:23:59.464836,156,156
07:23:59.662214,164,164
07:23:59.780975,161,161
07:23:59.970089,165,165
07:24:00.125706,159,159
07:24:00.295269,163,163
07:24:00.465426,172,172
07:24:00.621263,180,180
07:24:00.811033,175,175
07:24:00.936836,179,179
07:24:01.130298,173,173
07:24:01.277654,174,174
07:24:01.428320,166,166
07:24:01.638845,164,164
07:24:01.806383,159,159
07:24:01.942126,160,160
07:24:02.106321,174,174
07:24:02.278342,179,179
07:24:02.444521,175,175
07:24:02.620891,167,167
07:24:02.800596,163,163
07:24:02.967099,166,166
07:24:03.106810,175,175
07:24:03.261705,162,162
07:24:03.451407,163,163
07:24:03.598735,168,168
07:24:03.767532,174,174
07:24:03.950134,147,147
07:24:04.114724,128,128
07:24:04.273715,144,144
07:24:04.449710,173,173
07:24:04.611003,157,157
07:24:04.776733,161,161
07:24:04.973963,174,174
07:24:05.146876,175,175
07:24:05.253747,180,180
07:24:05.433176,185,185
07:24:05.587819,185,185
07:24:05.781342,188,188
07:24:05.963618,173,173
07:24:06.107426,167,167
07:24:06.289959,184,184
07:24:06.442178,202,202
07:24:06.633806,199,199
07:24:06.795382,205,205
07:24:06.937635,198,198
07:24:07.098423,203,203
07:24:07.291795,190,190
07:24:07.427057,177,177
07:24:07.612187,168,168
07:24:07.781514,160,160
07:24:07.947808,167,167
07:24:08.128077,170,170
07:24:08.284819,168,168
07:24:08.460697,170,170
07:24:08.620981,167,167
07:24:08.797753,176,176
07:24:08.980543,183,183
07:24:09.149348,178,178
07:24:09.326725,188,188
07:24:09.506224,204,204
07:24:09.628588,211,211
07:24:09.780548,204,204
07:24:09.939182,200,200
07:24:10.147141,185,185
07:24:10.269085,193,193
07:24:10.479689,195,195
07:24:10.629140,199,199
07:24:10.796991,206,206
07:24:10.956146,209,209
07:24:11.139854,201,201
07:24:11.296609,200,200
07:24:11.488091,205,205
07:24:11.659273,193,193
07:24:11.829941,187,187
07:24:11.964016,188,188
07:24:12.130048,191,191
07:24:12.293406,195,195
07:24:12.476349,194,194
07:24:12.639616,190,190
07:24:12.812831,188,188
07:24:12.998138,193,193
07:24:13.131340,184,184
07:24:13.303524,174,174
07:24:13.486343,185,185
07:24:13.621260,180,180
07:24:13.813030,179,179
07:24:13.987717,174,174
07:24:14.117305,174,174
07:24:14.280405,165,165
07:24:14.470175,170,170
07:24:14.619864,170,170
07:24:14.795563,174,174
07:24:14.989073,179,179
07:24:15.134323,167,167
07:24:15.293651,167,167
07:24:15.489511,168,168
07:24:15.657214,155,155
07:24:15.828603,165,165
07:24:15.982602,158,158
07:24:16.175930,168,168
07:24:16.305701,162,162
07:24:16.495541,171,171
07:24:16.654266,177,177
07:24:16.824637,184,184
07:24:17.003978,202,202
07:24:17.207199,214,214
07:24:17.324126,216,216
07:24:17.482429,218,218
07:24:17.655977,210,210
07:24:17.835620,220,220
07:24:17.992115,217,217
07:24:18.153327,221,221
07:24:18.364781,219,219
07:24:18.479214,215,215
07:24:18.649897,215,215
07:24:18.862671,215,215
07:24:19.009977,215,215
07:24:19.162979,218,218
07:24:19.338320,223,223
07:24:19.503901,204,204
07:24:19.656826,204,204
07:24:19.815752,223,223
07:24:19.990833,218,218
07:24:20.140275,214,214
07:24:20.332911,218,218
07:24:20.493005,217,217
07:24:20.643396,208,208
07:24:20.785910,203,203
07:24:20.986661,204,204
07:24:21.141093,211,211
07:24:21.339948,204,204
07:24:21.477555,210,210
07:24:21.689041,204,204
07:24:21.789927,208,208
07:24:21.965801,203,203
07:24:22.163388,191,191
07:24:22.341933,179,179
07:24:22.484845,183,183
07:24:22.668097,189,189
07:24:22.828696,188,188
07:24:22.990646,204,204
07:24:23.162122,208,208
07:24:23.330169,198,198
07:24:23.511389,203,203
07:24:23.647979,206,206
07:24:23.844851,207,207
07:24:23.952262,202,202
07:24:24.180204,199,199
07:24:24.320385,206,206
07:24:24.501498,201,201
07:24:24.628276,193,193
07:24:24.841199,208,208
07:24:24.979887,206,206
07:24:25.153056,205,205
07:24:25.345317,210,210
07:24:25.512188,210,210
07:24:25.685756,206,206
07:24:25.815876,208,208
07:24:26.007166,206,206
07:24:26.227114,213,213
07:24:26.325309,205,205
07:24:26.520861,207,207
07:24:26.677013,208,208
07:24:26.831245,206,206
07:24:27.023258,212,212
07:24:27.162035,207,207
07:24:27.333972,211,211
07:24:27.495409,211,211
07:24:27.691375,207,207
07:24:27.809499,202,202
07:24:28.024292,210,210
07:24:28.141979,204,204
07:24:28.359004,204,204
07:24:28.482291,208,208
07:24:28.660912,207,207
07:24:28.823000,208,208
07:24:28.989183,205,205
07:24:29.180413,206,206
07:24:29.345556,204,204
07:24:29.517782,204,204
07:24:29.648846,205,205
07:24:29.841637,206,206
07:24:30.025754,207,207
07:24:30.185029,214,214
07:24:30.316120,206,206
07:24:30.553318,210,210
07:24:30.660610,204,204
07:24:30.830389,208,208
07:24:31.000042,208,208
07:24:31.175041,211,211
07:24:31.315802,210,210
07:24:31.517009,209,209
07:24:31.657920,205,205
07:24:31.821939,207,207
07:24:32.015281,206,206
07:24:32.185039,201,201
07:24:32.320602,213,213
07:24:32.524866,208,208
07:24:32.644702,209,209
07:24:32.846360,209,209
07:24:33.000416,210,210
07:24:33.167155,205,205
07:24:33.338973,205,205
07:24:33.495088,205,205
07:24:33.682003,208,208
07:24:33.858247,208,208
07:24:33.977340,207,207
07:24:34.178344,204,204
07:24:34.345880,206,206
07:24:34.498725,207,207
07:24:34.672138,211,211
07:24:34.834998,206,206
07:24:35.034416,206,206
07:24:35.155400,202,202
07:24:35.339771,206,206
07:24:35.492841,202,202
07:24:35.680374,209,209
07:24:35.826545,212,212
07:24:36.001312,209,209
07:24:36.205547,208,208
07:24:36.334010,211,211
07:24:36.491758,210,210
07:24:36.657083,202,202
07:24:36.838641,207,207
07:24:36.994762,210,210
07:24:37.190984,205,205
07:24:37.342813,205,205
07:24:37.506263,206,206
07:24:37.677999,206,206
07:24:37.839718,208,208
07:24:38.010234,203,203
07:24:38.166682,206,206
07:24:38.352298,208,208
07:24:38.485988,208,208
07:24:38.678722,204,204
07:24:38.812947,203,203
07:24:38.994174,204,204
07:24:39.172782,207,207
07:24:39.335935,209,209
07:24:39.500015,209,209
07:24:39.651597,207,207
07:24:39.814920,207,207
