11:03:39.641969,3,161,191,78
11:03:42.142160,3,161,190,78
11:03:44.641896,3,161,191,78
11:03:47.141583,3,161,190,78
11:03:49.642226,3,161,190,78
11:03:52.142333,3,161,190,78
11:03:54.641929,3,161,191,78
11:03:57.142530,3,160,190,78
11:03:59.641973,3,161,191,78
11:04:02.142472,3,161,190,78
11:04:04.642566,3,161,190,78
11:04:07.142561,3,161,190,78
11:04:09.643352,3,161,190,78
11:04:12.142979,3,161,190,78
11:04:14.642850,3,161,189,78
11:04:17.143031,3,161,189,78
11:04:19.643368,3,161,191,78
11:04:22.143417,3,160,191,78
11:04:24.643793,3,161,190,78
11:04:27.143076,3,161,191,78
11:04:29.643235,3,160,191,78
11:04:32.143321,3,161,191,78
11:04:34.644197,3,160,190,78
11:04:37.144223,3,161,191,78
11:04:39.644382,3,161,191,78
11:04:42.144202,3,161,192,78
11:04:44.644342,3,161,191,78
11:04:47.143915,3,160,191,78
11:04:49.644227,3,161,191,78
11:04:52.144217,3,161,191,78
11:04:54.645112,3,161,190,78
11:04:57.144371,3,161,191,78
11:04:59.645313,3,161,191,78
11:05:02.144356,3,161,190,78
11:05:04.644970,3,161,193,79
11:05:07.144817,3,161,192,79
11:05:09.644629,3,161,190,79
11:05:12.144753,3,161,190,79
11:05:14.645486,3,160,190,79
11:05:17.145004,3,161,191,79
11:05:19.645144,3,161,191,79
11:05:22.146076,3,161,190,79
11:05:24.645249,3,161,191,79
11:05:27.146138,3,161,191,79
11:05:29.645292,3,161,191,79
11:05:32.145642,3,161,190,79
11:05:34.646466,3,161,191,79
11:05:37.146174,3,161,191,79
11:05:39.646462,3,160,191,79
11:05:42.146857,3,160,191,79
11:05:44.646185,3,161,191,79
11:05:47.146936,3,160,191,79
11:05:49.647017,3,161,189,79
11:05:52.146562,3,161,190,79
11:05:54.646322,3,161,191,79
11:05:57.147073,3,161,191,79
11:05:59.647135,3,161,190,79
11:06:02.147475,3,161,191,79
11:06:04.647186,3,161,191,79
11:06:07.146929,3,161,192,79
11:06:09.647267,3,161,191,79
11:06:12.147024,3,161,191,79
11:06:14.647523,3,161,191,79
11:06:17.147157,3,161,189,79
11:06:19.647738,3,161,190,79
11:06:22.148193,3,161,192,79
11:06:24.647979,3,161,190,79
11:06:27.148537,3,161,189,79
11:06:29.648130,3,161,191,79
11:06:32.148169,3,161,191,79
11:06:34.647898,3,161,191,79
11:06:37.147995,3,161,190,79
11:06:39.648337,3,162,190,79
11:06:42.148056,3,160,190,79
11:06:44.648777,3,162,190,79
11:06:47.148495,3,161,191,79
11:06:49.649272,3,162,191,79
11:06:52.149212,3,161,190,79
11:06:54.648630,3,161,191,79
11:06:57.149288,3,161,191,79
11:06:59.648897,3,161,191,79
11:07:02.148943,3,161,191,79
11:07:04.649472,3,161,192,79
11:07:07.149792,3,162,190,79
11:07:09.649554,3,160,190,79
11:07:12.150092,3,161,189,79
11:07:14.650295,3,161,190,79
11:07:17.149497,3,161,190,79
11:07:19.650502,3,161,190,79
11:07:22.150563,3,162,190,79
11:07:24.650174,3,161,190,79
11:07:27.150370,3,161,191,79
11:07:29.650450,3,161,190,79
11:07:32.150558,3,161,191,79
11:07:34.651080,3,162,190,79
11:07:37.150486,3,161,191,79
11:07:39.650574,3,162,191,79
11:07:42.150291,3,161,190,79
11:07:44.650738,3,162,189,80
11:07:47.151219,3,160,191,80
11:07:49.651016,3,162,191,80
11:07:52.151731,3,162,191,80
11:07:54.650929,3,161,191,80
11:07:57.151146,3,162,190,80
11:07:59.651298,3,162,191,80
11:08:02.152029,3,161,190,80
11:08:04.652065,3,162,190,80
11:08:07.151860,3,162,190,80
11:08:09.651558,3,162,191,80
11:08:12.151965,3,162,189,80
11:08:14.651638,3,162,190,80
11:08:17.152611,3,162,191,80
11:08:19.651800,3,162,190,80
11:08:22.152626,3,162,191,80
11:08:24.652456,3,162,191,80
11:08:27.152174,3,162,191,80
11:08:29.652994,3,161,192,80
11:08:32.153003,3,162,191,80
11:08:34.652379,3,162,191,80
11:08:37.153066,3,162,190,80
11:08:39.653223,3,162,189,80
11:08:42.152618,3,162,189,80
11:08:44.653501,3,162,193,80
11:08:47.152941,3,162,191,80
11:08:49.653949,3,162,191,80
11:08:52.153795,3,162,191,80
11:08:54.653303,3,162,191,80
11:08:57.153479,3,162,191,80
11:08:59.653998,3,162,191,80
11:09:02.153903,3,162,189,80
11:09:04.654438,3,162,190,80
11:09:07.154211,3,162,191,80
11:09:09.654170,3,162,190,80
11:09:12.154275,3,162,190,80
11:09:14.654491,3,162,190,80
11:09:17.154003,3,162,190,80
11:09:19.654933,3,162,191,80
11:09:22.154431,3,161,190,80
11:09:24.655025,3,162,190,80
11:09:27.154469,3,162,192,80
11:09:29.655292,3,162,190,80
11:09:32.155130,3,162,190,80
11:09:34.655194,3,162,190,80
11:09:37.155323,3,162,190,80
11:09:39.655791,3,162,191,80
11:09:42.154973,3,162,191,80
11:09:44.655118,3,162,190,80
11:09:47.155992,3,161,189,80
11:09:49.655787,3,162,190,80
11:09:52.155319,3,161,189,80
11:09:54.656253,3,161,191,80
11:09:57.155946,3,161,190,80
11:09:59.655540,3,162,189,80
11:10:02.156097,3,162,189,80
11:10:04.655766,3,163,189,81
11:10:07.156069,3,161,190,81
11:10:09.655953,3,162,190,81
11:10:12.156121,3,162,192,81
11:10:14.656993,3,162,190,81
11:10:17.157210,3,162,191,81
11:10:19.656390,3,162,191,81
11:10:22.157017,3,162,193,81
11:10:24.657557,3,162,191,81
11:10:27.156848,3,161,191,81
11:10:29.657086,3,162,190,81
11:10:32.157331,3,162,190,81
11:10:34.656968,3,162,190,81
11:10:37.157158,3,162,191,81
11:10:39.657960,3,162,190,81
11:10:42.158066,3,162,190,81
11:10:44.657244,3,162,190,81
11:10:47.158089,3,162,191,81
11:10:49.657748,3,162,189,81
11:10:52.158275,3,162,189,81
11:10:54.658169,3,162,191,81
11:10:57.157665,3,162,191,81
11:10:59.657864,3,163,190,81
11:11:02.158493,3,162,191,81
11:11:04.658355,3,163,190,81
11:11:07.158447,3,161,190,81
11:11:09.658908,3,163,190,81
11:11:12.159250,3,162,190,81
11:11:14.659368,3,163,190,81
11:11:17.158469,3,161,190,81
11:11:19.658771,3,163,191,81
11:11:22.159473,3,163,190,81
11:11:24.659152,3,162,191,81
11:11:27.159920,3,161,190,81
11:11:29.659487,3,162,191,81
11:11:32.159090,3,162,190,81
11:11:34.660003,3,162,191,81
11:11:37.159143,3,162,190,81
11:11:39.659654,3,163,190,81
11:11:42.162052,3,162,191,81
11:11:44.660358,3,163,191,81
11:11:47.159556,3,162,191,81
11:11:49.660431,3,163,190,81
11:11:52.160346,3,162,190,81
11:11:54.659924,3,163,191,81
11:11:57.160888,3,162,190,81
11:11:59.661073,3,161,189,81
11:12:02.161036,3,162,191,81
11:12:04.660609,3,163,190,81
11:12:07.160735,3,163,189,81
11:12:09.660979,3,163,190,81
11:12:12.161085,3,163,190,81
11:12:14.661002,3,163,193,81
11:12:17.161168,3,163,191,81
11:12:19.661370,3,162,191,81
11:12:22.161814,3,162,190,81
11:12:24.661621,3,162,190,81
11:12:27.161567,3,163,189,81
11:12:29.661921,3,163,190,81
11:12:32.162046,3,163,189,81
11:12:34.661367,3,163,190,82
11:12:37.162016,3,163,189,82
11:12:39.662205,3,163,189,82
11:12:42.161875,3,162,188,82
11:12:44.662464,3,162,189,82
11:12:47.162580,3,163,189,82
11:12:49.662533,3,163,187,82
11:12:52.162174,3,162,186,82
11:12:54.662997,3,163,188,82
11:12:57.163157,3,163,188,82
11:12:59.662366,3,163,187,82
11:13:02.162801,3,163,188,82
11:13:04.662945,3,163,187,82
11:13:07.162735,3,163,186,82
11:13:09.663264,3,163,187,82
11:13:12.163166,3,162,186,82
11:13:14.663486,3,162,187,82
11:13:17.163031,3,163,186,82
11:13:19.663967,3,162,187,82
11:13:22.163398,3,163,186,82
11:13:24.663419,3,163,186,82
11:13:27.164302,3,163,185,82
11:13:29.664168,3,163,186,82
11:13:32.164395,3,163,186,82
11:13:34.664016,3,162,184,83
11:13:37.164588,3,162,186,83
11:13:39.664230,3,163,187,83
11:13:42.164728,3,162,184,83
11:13:44.664438,3,163,183,83
11:13:47.165004,3,163,184,83
11:13:49.665024,3,163,184,83
11:13:52.164934,3,163,183,83
11:13:54.665136,3,163,184,83
11:13:57.165017,3,163,184,83
11:13:59.665637,3,163,183,83
11:14:02.165109,3,162,182,83
11:14:04.664855,3,163,183,83
11:14:07.165082,3,163,182,83
11:14:09.665053,3,163,184,83
11:14:12.165275,3,163,182,83
11:14:14.665482,3,162,183,83
11:14:17.165361,3,162,181,83
11:14:19.665910,3,162,182,83
11:14:22.166352,3,163,182,83
11:14:24.665872,3,163,183,83
11:14:27.166292,3,163,181,83
11:14:29.666558,3,163,181,83
11:14:32.166079,3,162,180,83
11:14:34.666605,3,163,181,84
11:14:37.166745,3,163,180,84
11:14:39.666649,3,163,180,84
11:14:42.166728,3,163,181,84
11:14:44.666884,3,163,180,84
11:14:47.166867,3,163,182,84
11:14:49.666775,3,163,181,84
11:14:52.167081,3,162,179,84
11:14:54.666829,3,162,179,84
11:14:57.167197,3,162,180,84
11:14:59.667011,3,163,180,84
11:15:02.167759,3,163,179,84
11:15:04.667435,3,162,178,84
11:15:07.167348,3,163,179,84
11:15:09.667924,3,162,179,84
11:15:12.167503,3,163,179,84
11:15:14.668386,3,163,179,84
11:15:17.168088,3,163,178,84
11:15:19.668637,3,163,178,84
11:15:22.168594,3,163,179,84
11:15:24.668730,3,163,178,84
11:15:27.168363,3,163,178,84
11:15:29.668273,3,163,178,84
11:15:32.168642,3,163,178,84
11:15:34.669076,3,163,177,84
11:15:37.168522,3,163,178,84
11:15:39.668627,3,162,177,84
11:15:42.168776,3,163,177,84
11:15:44.669171,3,162,177,84
11:15:47.168902,3,163,176,84
11:15:49.668877,3,162,176,84
11:15:52.169035,3,163,176,84
11:15:54.669387,3,163,175,85
11:15:57.169934,3,163,175,85
11:15:59.669899,3,163,175,85
11:16:02.169649,3,162,175,85
11:16:04.669520,3,163,175,85
11:16:07.169482,3,163,175,85
11:16:09.669829,3,163,174,85
11:16:12.169978,3,163,174,85
11:16:14.670720,3,163,174,85
11:16:17.169853,3,163,174,85
11:16:19.670213,3,163,175,85
11:16:22.170202,3,163,175,85
11:16:24.670733,3,163,175,85
11:16:27.170226,3,162,174,85
11:16:29.670898,3,163,174,85
11:16:32.170778,3,162,175,85
11:16:34.670537,3,163,174,85
11:16:37.171175,3,163,175,85
11:16:39.670979,3,162,175,85
11:16:42.171563,3,163,173,85
11:16:44.670908,3,163,174,85
11:16:47.171557,3,162,174,85
11:16:49.671262,3,163,172,85
11:16:52.171486,3,163,174,85
11:16:54.671177,3,163,173,85
11:16:57.171818,3,163,172,85
11:16:59.671991,3,163,173,85
11:17:02.171777,3,163,172,85
11:17:04.671905,3,163,171,85
11:17:07.171712,3,163,172,85
11:17:09.671917,3,163,172,85
11:17:12.172335,3,163,172,85
11:17:14.673002,3,163,171,86
11:17:17.172168,3,163,171,86
11:17:19.672215,3,163,170,86
11:17:22.172786,3,162,171,86
11:17:24.673063,3,163,171,86
11:17:27.172430,3,163,171,86
11:17:29.672761,3,163,169,86
11:17:32.172667,3,163,171,86
11:17:34.672883,3,163,169,86
11:17:37.173924,3,163,171,86
11:17:39.673979,3,163,169,86
11:17:42.173193,3,163,169,86
11:17:44.673446,3,163,170,86
11:17:47.173516,3,163,168,86
11:17:49.674161,3,163,169,86
11:17:52.173928,3,163,169,86
11:17:54.673517,3,163,169,86
11:17:57.173852,3,164,167,86
11:17:59.674201,3,164,167,86
11:18:02.174222,3,163,168,86
11:18:04.673951,3,163,168,86
11:18:07.174731,3,163,166,86
11:18:09.674937,3,163,168,86
11:18:12.174643,3,163,168,86
11:18:14.674456,3,163,167,86
11:18:17.174767,3,163,167,86
11:18:19.675454,3,163,167,86
11:18:22.175359,3,163,166,86
11:18:24.675357,3,163,167,86
11:18:27.175014,3,163,165,86
11:18:29.675379,3,164,167,86
11:18:32.175413,3,164,166,86
11:18:34.675876,3,163,167,86
11:18:37.176002,3,163,166,86
11:18:39.676216,3,162,166,86
11:18:42.175452,3,163,166,86
11:18:44.675448,3,163,165,86
11:18:47.175592,3,163,167,86
11:18:49.676570,3,162,165,86
11:18:52.176364,3,163,164,86
11:18:54.676199,3,163,165,87
11:18:57.176441,3,162,165,87
11:18:59.676657,3,163,166,87
11:19:02.177076,3,163,164,87
11:19:04.676651,3,162,164,87
11:19:07.176245,3,163,165,87
11:19:09.676874,3,163,164,87
11:19:12.177016,3,163,165,87
11:19:14.677379,3,163,165,87
11:19:17.177590,3,163,165,87
11:19:19.676909,3,162,163,87
11:19:22.177268,3,163,164,87
11:19:24.677136,3,163,163,87
11:19:27.177994,3,164,164,87
11:19:29.677567,3,163,164,87
11:19:32.178014,3,164,163,87
11:19:34.677309,3,163,162,87
11:19:37.177613,3,163,162,87
11:19:39.678207,3,163,161,87
11:19:42.178217,3,163,162,87
11:19:44.678755,3,163,162,87
11:19:47.178086,3,163,161,87
11:19:49.678337,3,163,162,87
11:19:52.178442,3,164,162,87
11:19:54.678210,3,163,160,87
11:19:57.178148,3,164,161,87
11:19:59.678491,3,163,160,87
11:20:02.179000,3,164,160,87
11:20:04.678525,3,162,161,87
11:20:07.178649,3,163,160,87
11:20:09.678735,3,163,161,87
11:20:12.179070,3,162,159,87
11:20:14.678962,3,162,160,87
11:20:17.179949,3,164,160,87
11:20:19.679148,3,163,158,87
11:20:22.179440,3,163,161,87
11:20:24.679239,3,164,159,87
11:20:27.179904,3,163,160,87
11:20:29.680366,3,163,159,87
11:20:32.180253,3,163,159,87
11:20:34.680248,3,163,159,87
11:20:37.180398,3,163,159,87
11:20:39.679951,3,163,159,87
11:20:42.180333,3,162,159,87
11:20:44.680485,3,164,157,88
11:20:47.180155,3,163,158,88
11:20:49.680171,3,163,160,88
11:20:52.181200,3,163,158,88
11:20:54.680397,3,163,158,88
11:20:57.180989,3,163,157,88
11:20:59.680610,3,163,157,88
11:21:02.181192,3,163,158,88
11:21:04.681452,3,164,157,88
11:21:07.181293,3,163,157,88
11:21:09.681519,3,164,157,88
11:21:12.181491,3,163,156,88
11:21:14.681270,3,164,156,88
11:21:17.181167,3,163,156,88
11:21:19.681473,3,163,156,88
11:21:22.181870,3,163,155,88
11:21:24.682396,3,163,156,88
11:21:27.182437,3,163,157,88
11:21:29.681831,3,164,154,88
11:21:32.182165,3,164,155,88
11:21:34.682749,3,163,156,88
11:21:37.182065,3,163,155,88
11:21:39.682997,3,163,154,88
11:21:42.182199,3,163,154,88
11:21:44.682996,3,163,153,88
11:21:47.183085,3,163,156,88
11:21:49.683292,3,163,154,88
11:21:52.183151,3,162,154,88
11:21:54.683377,3,163,153,88
11:21:57.183157,3,163,154,88
11:21:59.683364,3,163,154,88
11:22:02.183162,3,163,153,88
11:22:04.683907,3,163,153,88
11:22:07.183588,3,163,153,88
11:22:09.683138,3,163,153,88
11:22:12.183643,3,163,153,88
11:22:14.683436,3,164,152,88
11:22:17.183776,3,163,152,88
11:22:19.684185,3,163,153,88
11:22:22.184197,3,163,153,88
11:22:24.684355,3,163,153,88
11:22:27.184774,3,163,152,88
11:22:29.684459,3,163,151,88
11:22:32.184139,3,162,151,88
11:22:34.684581,3,164,152,88
11:22:37.184584,3,164,151,88
11:22:39.684355,3,163,151,88
11:22:42.184993,3,164,151,88
11:22:44.685554,3,164,151,88
11:22:47.184864,3,164,151,88
11:22:49.685303,3,163,151,88
11:22:52.185482,3,163,151,88
11:22:54.685232,3,164,151,88
11:22:57.185477,3,164,151,88
11:22:59.685501,3,163,150,88
11:23:02.185370,3,164,150,88
11:23:04.685824,3,163,150,89
11:23:07.185917,3,163,150,89
11:23:09.686162,3,163,150,89
11:23:12.185959,3,164,150,89
11:23:14.686122,3,164,149,89
11:23:17.186265,3,163,149,89
11:23:19.686367,3,163,150,89
11:23:22.186092,3,163,150,89
11:23:24.686470,3,163,149,89
11:23:27.186201,3,163,149,89
11:23:29.687253,3,164,149,89
11:23:32.186741,3,164,148,89
11:23:34.686986,3,163,149,89
11:23:37.187258,3,163,149,89
11:23:39.687307,3,163,148,89
11:23:42.187187,3,163,150,89
11:23:44.687820,3,164,148,89
11:23:47.187773,3,163,149,89
11:23:49.687659,3,163,149,89
11:23:52.187937,3,163,147,89
11:23:54.687645,3,164,149,89
11:23:57.188166,3,164,146,89
11:23:59.687762,3,164,147,89
11:24:02.187505,3,164,146,89
11:24:04.687799,3,163,147,89
11:24:07.187739,3,163,147,89
11:24:09.687912,3,164,146,89
11:24:12.188180,3,163,147,89
11:24:14.688441,3,164,147,89
11:24:17.188206,3,163,146,89
11:24:19.688598,3,164,145,89
11:24:22.188794,3,164,145,89
11:24:24.689085,3,164,147,89
11:24:27.188598,3,164,145,89
11:24:29.689291,3,164,145,89
11:24:32.188585,3,162,144,89
11:24:34.689254,3,163,145,89
11:24:37.189272,3,164,149,89
11:24:39.689152,3,164,145,89
11:24:42.189153,3,164,145,89
11:24:44.689486,3,164,145,89
11:24:47.190289,3,164,145,89
11:24:49.689247,3,164,144,89
11:24:52.189633,3,164,144,89
11:24:54.689910,3,163,145,89
11:24:57.189985,3,163,144,89
11:24:59.689653,3,163,144,89
11:25:02.190259,3,163,144,89
11:25:04.690888,3,164,144,89
11:25:07.190719,3,164,142,89
11:25:09.690095,3,164,144,89
11:25:12.190941,3,163,144,89
11:25:14.690243,3,164,142,89
11:25:17.191299,3,163,143,89
11:25:19.691020,3,164,143,89
11:25:22.190652,3,164,143,89
11:25:24.691470,3,163,143,89
11:25:27.191622,3,163,143,89
11:25:29.690992,3,164,142,89
11:25:32.191929,3,164,143,89
11:25:34.691402,3,164,142,90
11:25:37.191207,3,163,142,90
11:25:39.692010,3,164,141,90
11:25:42.192098,3,164,143,90
11:25:44.691371,3,163,142,90
11:25:47.192384,3,164,141,90
11:25:49.692095,3,164,141,90
11:25:52.191622,3,163,142,90
11:25:54.691840,3,164,142,90
11:25:57.191989,3,163,141,90
11:25:59.692142,3,164,141,90
11:26:02.192615,3,164,141,90
11:26:04.692989,3,164,139,90
11:26:07.192463,3,164,141,90
11:26:09.693085,3,163,140,90
11:26:12.193111,3,164,139,90
11:26:14.692586,3,164,139,90
11:26:17.193310,3,164,139,90
11:26:19.692876,3,164,139,90
11:26:22.193466,3,164,139,90
11:26:24.693785,3,164,138,90
11:26:27.193254,3,164,139,90
11:26:29.693542,3,163,139,90
11:26:32.194157,3,164,138,90
11:26:34.693383,3,164,138,90
11:26:37.194264,3,164,139,90
11:26:39.694097,3,164,138,90
11:26:42.193804,3,164,138,90
11:26:44.694473,3,164,137,90
11:26:47.193974,3,163,137,90
11:26:49.694741,3,163,138,90
11:26:52.195022,3,164,138,90
11:26:54.694135,3,163,138,90
11:26:57.194564,3,163,137,90
11:26:59.694772,3,164,137,90
11:27:02.194837,3,164,137,90
11:27:04.695147,3,164,137,90
11:27:07.194662,3,164,138,90
11:27:09.694842,3,164,137,90
11:27:12.195791,3,164,136,90
11:27:14.695464,3,164,137,90
11:27:17.195166,3,164,138,90
11:27:19.695737,3,163,137,90
11:27:22.196159,3,164,137,90
11:27:24.695982,3,164,136,90
11:27:27.196261,3,164,136,90
11:27:29.696094,3,164,136,90
11:27:32.195984,3,164,136,90
11:27:34.696069,3,164,136,90
11:27:37.195731,3,164,137,90
11:27:39.695883,3,164,136,90
11:27:42.196799,3,164,136,90
11:27:44.696800,3,164,136,90
11:27:47.196463,3,163,135,90
11:27:49.696424,3,164,135,90
11:27:52.197185,3,163,135,90
11:27:54.696998,3,164,135,90
11:27:57.196405,3,164,134,90
11:27:59.697532,3,164,134,90
11:28:02.196955,3,164,134,90
11:28:04.696990,3,163,134,90
11:28:07.196928,3,164,134,90
11:28:09.697407,3,163,134,90
11:28:12.197624,3,164,133,90
11:28:14.697928,3,164,134,90
11:28:17.197160,3,164,134,90
11:28:19.698009,3,164,133,90
11:28:22.198297,3,164,133,90
11:28:24.698367,3,164,132,90
11:28:27.197741,3,164,133,90
11:28:29.698465,3,164,132,90
11:28:32.197922,3,164,132,90
11:28:34.698773,3,164,132,91
11:28:37.198487,3,164,132,91
11:28:39.698133,3,164,132,91
11:28:42.198377,3,163,131,91
11:28:44.698535,3,164,132,91
11:28:47.199388,3,164,132,91
11:28:49.699091,3,165,131,91
11:28:52.198619,3,164,131,91
11:28:54.699190,3,164,132,91
11:28:57.199642,3,164,131,91
11:28:59.699299,3,164,131,91
11:29:02.199359,3,164,131,91
11:29:04.700345,3,164,130,91
11:29:07.199618,3,164,131,91
11:29:09.700012,3,164,131,91
11:29:12.199813,3,164,132,91
11:29:14.699890,3,164,131,91
11:29:17.199941,3,163,130,91
11:29:19.699826,3,164,130,91
11:29:22.200176,3,164,131,91
11:29:24.700640,3,164,131,91
11:29:27.200570,3,164,130,91
11:29:29.700268,3,163,130,91
11:29:32.200852,3,163,130,91
11:29:34.700806,3,164,130,91
11:29:37.200399,3,163,129,91
11:29:39.700629,3,163,130,91
11:29:42.201377,3,164,130,91
11:29:44.700738,3,164,131,91
11:29:47.201561,3,164,128,91
11:29:49.701452,3,163,127,91
11:29:52.201611,3,164,128,91
11:29:54.700968,3,163,128,91
11:29:57.201884,3,163,129,91
11:29:59.701799,3,164,129,91
11:30:02.201383,3,164,128,91
11:30:04.702316,3,164,128,91
11:30:07.202225,3,164,128,91
11:30:09.702085,3,163,127,91
11:30:12.202006,3,164,127,91
11:30:14.702630,3,164,127,91
11:30:17.201983,3,164,128,91
11:30:19.701992,3,164,127,91
11:30:22.202116,3,164,128,91
11:30:24.702899,3,164,127,91
11:30:27.202410,3,164,127,91
11:30:29.703116,3,164,127,91
11:30:32.202607,3,164,127,91
11:30:34.703016,3,163,127,91
11:30:37.202728,3,164,127,91
11:30:39.703363,3,164,127,91
11:30:42.203012,3,164,126,91
11:30:44.703734,3,163,127,91
11:30:47.203227,3,164,126,91
11:30:49.703923,3,164,125,91
11:30:52.203060,3,163,125,91
11:30:54.703996,3,164,127,91
11:30:57.203943,3,164,126,91
11:30:59.703994,3,164,125,91
11:31:02.203981,3,164,126,91
11:31:04.704391,3,164,126,91
11:31:07.204212,3,164,126,91
11:31:09.704628,3,163,124,91
11:31:12.204311,3,164,126,91
11:31:14.704187,3,164,124,91
11:31:17.204463,3,163,126,91
11:31:19.704627,3,164,124,91
11:31:22.204536,3,164,125,91
11:31:24.705312,3,164,124,91
11:31:27.205466,3,164,124,91
11:31:29.705271,3,164,124,91
11:31:32.205451,3,164,123,91
11:31:34.705529,3,164,124,91
11:31:37.205817,3,164,123,91
11:31:39.705770,3,164,123,91
11:31:42.205474,3,164,123,91
11:31:44.705493,3,164,124,91
11:31:47.206002,3,164,122,91
11:31:49.706017,3,164,124,91
11:31:52.206179,3,164,126,91
11:31:54.706071,3,165,123,91
11:31:57.206745,3,164,122,91
11:31:59.706002,3,164,123,91
11:32:02.206204,3,165,123,91
11:32:04.705987,3,164,122,92
11:32:07.206933,3,164,122,92
11:32:09.706578,3,164,121,92
11:32:12.206652,3,164,121,92
11:32:14.707090,3,164,122,92
11:32:17.207098,3,164,121,92
11:32:19.706984,3,164,121,92
11:32:22.207458,3,163,122,92
11:32:24.706881,3,164,122,92
11:32:27.207195,3,164,122,92
11:32:29.707159,3,164,121,92
