00:00:09.646372,0.00,0.00,0.00
09:28:50.279532,0.79,-0.00,-3.67
09:28:50.466615,1.39,-0.06,-12.47
09:28:50.584416,1.48,-0.08,-17.78
09:28:50.735594,1.15,0.04,-26.83
09:28:50.886426,1.75,-0.32,-36.27
09:28:51.077724,1.83,-0.36,-47.50
09:28:51.233120,1.83,-0.36,-56.07
09:28:51.482568,1.51,0.26,-69.69
09:28:51.594326,1.48,0.34,-75.40
09:28:51.803083,1.51,0.08,-89.10
09:28:51.888139,1.51,0.25,-93.13
09:28:52.067716,1.68,1.11,-102.60
09:28:52.229773,1.73,1.46,-112.13
09:28:52.453212,1.51,1.08,-125.76
09:28:52.541786,1.56,1.15,-129.92
09:28:52.766908,1.69,1.27,-145.20
09:28:52.878675,1.31,1.05,-151.08
09:28:53.064558,0.77,0.78,-160.88
09:28:53.283169,0.93,0.85,-171.62
09:28:53.428458,0.67,0.82,-175.56
09:28:53.579586,0.84,0.83,-179.68
09:28:53.729080,0.75,0.83,179.62
09:28:53.884196,0.75,0.83,179.52
09:28:54.072906,0.75,0.83,179.53
09:28:54.255554,0.75,0.83,179.52
09:28:54.374727,0.75,0.83,179.53
09:28:54.620002,0.75,0.83,179.53
09:28:54.752414,0.75,0.83,179.53
09:28:54.910254,0.75,0.83,179.53
09:28:55.102483,0.75,0.83,179.53
09:28:55.240478,0.75,0.83,179.53
09:28:55.398083,0.75,0.83,179.53
09:28:57.771934,-1.05,-0.11,-62.47
09:28:57.871099,-0.31,-1.39,-54.96
09:28:58.127400,-0.45,-1.29,-34.96
09:28:58.284603,-0.23,-1.43,-22.83
09:28:58.488633,-0.14,-1.42,-8.99
09:28:58.536610,-0.22,-1.41,-7.09
09:28:58.785475,4.23,-1.46,0.18
09:28:58.880236,12.34,-1.34,1.49
09:28:59.068308,39.46,-0.60,1.31
09:28:59.213841,63.28,-0.17,0.53
09:28:59.393699,109.26,-0.14,-0.39
09:28:59.556025,151.05,-0.52,-0.67
09:28:59.730476,205.49,-1.37,-1.11
09:28:59.909451,264.63,-2.60,-1.25
09:29:00.061319,314.00,-3.86,-1.73
09:29:00.236939,370.07,-5.60,-1.77
09:29:00.396018,429.63,-7.51,-2.14
09:29:00.560642,477.67,-9.46,-2.53
09:29:00.738503,498.48,-10.68,-4.53
09:29:00.875933,513.62,-11.86,-4.25
09:29:01.081058,533.21,-13.16,-3.54
09:29:01.222434,548.10,-14.10,-3.74
09:29:01.405501,566.12,-15.30,-3.98
09:29:01.552140,581.26,-16.40,-4.30
09:29:01.726155,598.31,-17.67,-4.28
09:29:01.888021,600.31,-17.81,-4.46
09:29:02.048962,587.62,-16.75,-4.81
09:29:02.222434,584.32,-16.50,-1.16
09:29:02.421072,583.01,-16.57,13.24
09:29:02.589670,582.93,-16.60,23.90
09:29:02.754891,579.24,-18.92,33.96
09:29:02.907588,569.28,-25.85,35.30
09:29:03.089799,566.93,-27.65,42.54
09:29:03.219637,566.94,-27.53,53.76
09:29:03.418586,566.45,-28.36,60.29
09:29:03.546730,565.78,-29.59,63.71
09:29:03.753906,567.01,-26.61,70.27
09:29:03.914136,568.41,-22.20,75.74
09:29:04.069972,569.75,-15.97,80.27
09:29:04.228760,571.17,-6.57,82.30
09:29:04.409832,572.98,7.89,84.21
09:29:04.589221,574.41,25.98,86.55
09:29:04.732575,575.16,46.64,90.86
09:29:04.909098,575.36,68.35,86.65
09:29:05.086774,576.41,93.28,88.09
09:29:05.236115,577.10,118.84,89.01
09:29:05.420555,577.40,156.53,89.84
09:29:05.586786,577.52,187.42,89.81
09:29:05.764447,577.48,227.38,90.01
09:29:05.911039,578.26,263.66,88.24
09:29:06.085108,579.21,305.70,89.00
09:29:06.225100,579.76,343.04,89.45
09:29:06.390467,579.86,380.39,90.45
09:29:06.550622,579.46,407.17,88.81
09:29:06.749859,579.41,387.02,91.37
09:29:06.876735,579.51,383.26,91.76
09:29:07.060077,579.64,380.74,95.22
09:29:07.215113,579.57,381.08,99.18
09:29:07.403465,578.55,386.12,105.50
09:29:07.542639,578.42,386.54,109.19
09:29:07.729485,573.82,397.95,111.50
09:29:07.891314,566.92,417.25,106.88
09:29:08.044143,560.45,443.05,99.95
09:29:08.223884,557.36,468.50,92.84
09:29:08.380594,557.26,491.17,86.48
09:29:08.546550,559.58,512.76,79.44
09:29:08.709061,561.35,522.72,81.65
09:29:08.890352,562.99,536.23,84.93
09:29:09.067529,564.14,553.56,87.36
09:29:09.219619,564.79,572.83,88.73
09:29:09.381091,565.14,592.37,89.33
09:29:09.552902,565.29,618.63,89.76
09:29:09.724658,565.35,646.46,90.02
09:29:09.884224,565.25,673.60,90.44
09:29:10.065217,565.00,707.97,90.46
09:29:10.189286,564.83,721.58,91.19
09:29:10.387609,564.47,741.21,89.94
09:29:10.550993,564.50,758.92,90.13
09:29:10.720793,564.45,776.02,90.22
09:29:10.882608,564.41,790.94,90.09
09:29:11.067896,564.37,808.92,90.28
09:29:11.224498,564.27,825.84,90.51
09:29:11.408165,564.11,843.99,90.52
09:29:11.544854,563.99,857.69,90.46
09:29:11.709447,564.14,844.77,90.65
09:29:11.900166,564.31,832.91,95.25
09:29:12.059041,564.49,831.62,104.87
09:29:12.210460,564.23,832.35,114.59
09:29:12.395761,563.76,833.19,130.04
09:29:12.572166,563.88,833.07,143.37
09:29:12.714054,565.04,832.28,151.38
09:29:12.901469,565.98,831.83,157.62
09:29:13.061694,563.92,832.54,162.48
09:29:13.214293,559.47,833.79,167.88
09:29:13.399224,558.43,833.92,-177.79
09:29:13.550897,558.44,833.91,-166.94
09:29:13.713102,558.27,833.86,-156.06
09:29:13.865849,558.19,833.83,-145.10
09:29:14.048909,557.86,833.54,-132.24
09:29:14.213726,557.92,833.61,-126.90
09:29:14.392005,555.66,830.29,-123.53
09:29:14.566980,542.66,811.71,-127.80
09:29:14.718181,528.54,794.86,-133.23
09:29:14.901645,506.78,774.35,-141.53
09:29:15.040341,492.26,763.62,-146.62
09:29:15.199173,468.65,749.94,-154.09
09:29:15.373868,445.12,739.99,-161.24
09:29:15.556210,418.81,732.72,-168.84
09:29:15.715134,396.48,729.33,-175.04
09:29:15.891451,370.86,728.49,177.84
09:29:16.030112,348.27,730.41,171.38
09:29:16.213529,321.73,735.98,163.79
09:29:16.364735,300.19,743.33,157.37
09:29:16.556452,273.11,756.62,149.14
09:29:16.698408,254.19,769.11,142.82
09:29:24.194097,250.00,772.39,139.95
09:29:24.367460,249.87,772.50,139.74
09:29:24.512485,250.20,772.22,130.15
09:29:24.687160,250.15,772.29,117.54
09:29:24.871578,250.18,772.21,102.17
09:29:25.025974,250.17,772.30,90.62
09:29:25.181474,250.16,772.30,79.10
09:29:25.375860,250.15,772.30,63.70
09:29:25.496524,250.15,772.30,53.50
09:29:25.701581,250.21,772.36,37.75
09:29:25.854060,250.07,772.26,25.83
09:29:26.029062,250.16,772.27,12.61
09:29:26.182197,250.25,772.28,5.48
09:29:26.359591,250.25,772.28,0.26
09:29:26.534754,263.32,771.82,-3.41
09:29:26.692931,282.93,770.77,-2.55
09:29:26.860481,314.84,769.68,-1.07
09:29:26.992434,341.19,769.32,-0.38
09:29:27.169116,394.06,769.33,0.14
09:29:27.362213,450.07,769.36,-0.02
09:29:27.524829,472.41,769.53,0.99
09:29:27.687764,486.72,769.73,-0.22
09:29:27.839977,501.55,769.64,-0.20
09:29:28.019827,521.53,769.58,-0.06
09:29:28.174813,536.62,769.57,-0.05
09:29:28.346094,554.68,769.58,0.14
09:29:28.511586,569.69,769.60,-0.01
09:29:28.699928,575.80,769.60,0.03
09:29:28.829239,567.77,769.60,0.27
09:29:29.006446,561.58,769.57,0.90
09:29:29.175092,560.62,769.50,12.00
09:29:29.357952,560.20,769.38,19.04
09:29:29.503250,560.12,769.35,23.19
09:29:29.698006,560.21,769.37,34.45
09:29:29.847473,560.07,769.26,44.29
09:29:30.021888,559.95,769.14,54.85
09:29:30.181634,560.00,769.21,54.02
09:29:30.358649,560.00,769.21,54.01
09:29:30.516587,560.00,769.21,54.01
09:29:30.694310,560.00,769.21,54.00
09:29:30.840780,560.00,769.21,54.00
09:29:31.022007,560.19,769.50,63.40
09:29:31.193241,560.08,769.26,74.51
09:29:31.349442,560.06,769.26,88.47
09:29:31.524085,560.05,769.26,101.70
09:29:31.672673,559.99,769.43,113.40
09:29:31.858968,559.73,769.88,118.82
09:29:32.040848,559.95,769.50,125.41
09:29:32.190116,558.63,771.02,132.31
09:29:32.356462,549.18,780.57,135.62
09:29:32.532951,537.93,791.39,138.03
09:29:32.663745,528.53,799.60,140.05
09:29:32.864573,513.14,811.92,142.22
09:29:33.022032,500.31,821.87,142.12
09:29:33.204129,499.71,822.23,141.22
09:29:33.343505,506.39,816.89,141.54
09:29:33.533809,520.55,805.55,141.23
09:29:33.679049,532.18,796.20,141.13
09:29:33.862891,546.09,784.95,140.96
09:29:34.027627,559.37,774.18,141.04
09:29:34.182801,570.90,764.85,141.06
09:29:34.367923,581.95,756.17,143.15
09:29:34.502018,592.96,748.17,144.98
09:29:34.671871,606.53,739.44,151.44
09:29:34.852741,623.78,731.71,161.89
09:29:34.982471,636.11,728.20,166.69
09:29:35.193562,657.06,723.54,167.71
09:29:35.391719,673.60,719.94,167.70
09:29:35.491225,682.04,718.10,167.70
09:29:35.669045,698.41,714.54,167.77
09:29:35.837497,714.19,711.15,168.02
09:29:36.003861,731.78,707.45,168.18
09:29:36.175424,748.69,703.91,168.23
09:29:36.336719,763.55,700.82,168.25
09:29:36.523455,783.71,696.63,168.28
09:29:36.704236,801.49,692.96,168.35
09:29:36.859752,816.53,689.86,168.38
09:29:37.021632,833.28,686.42,168.41
09:29:37.206959,851.48,682.68,168.41
09:29:37.373522,867.89,679.32,168.42
09:29:37.529048,882.17,676.40,168.45
09:29:37.685421,896.27,673.52,168.48
09:29:37.845737,913.29,670.07,168.62
09:29:38.030823,929.89,666.75,168.75
09:29:38.200465,947.26,663.29,168.75
09:29:38.355439,962.23,660.31,168.77
09:29:38.500396,977.12,657.35,168.78
09:29:38.678215,994.24,653.96,168.81
09:29:38.855816,1012.22,650.41,168.83
09:29:39.012835,1027.03,647.49,168.86
09:29:39.187716,1044.06,644.13,168.85
09:29:39.336890,1058.96,641.20,168.85
09:29:39.542649,1073.68,638.30,168.81
09:29:39.705935,1076.59,637.71,166.68
09:29:39.900151,1075.25,638.12,159.64
09:29:40.011245,1073.96,638.64,156.13
09:29:40.199653,1071.78,639.74,148.17
09:29:40.356106,1070.34,640.73,142.00
09:29:40.543092,1069.09,641.81,135.02
09:29:40.697301,1067.52,643.57,127.71
09:29:40.883643,1066.54,645.01,120.20
09:29:41.039803,1065.81,646.40,114.53
09:29:41.193886,1065.81,646.40,117.70
09:29:41.384414,1065.67,646.62,126.15
09:29:41.528518,1065.45,646.89,133.38
09:29:41.703934,1056.13,655.69,138.83
09:29:41.853544,1046.63,664.05,138.16
09:29:42.053607,1032.30,677.20,136.42
09:29:42.194664,1023.57,685.63,135.39
09:29:42.360785,1010.73,698.57,135.13
09:29:42.515125,1000.02,708.84,137.49
09:29:42.695834,985.32,721.71,139.89
09:29:42.877998,972.66,732.41,139.57
09:29:43.008903,976.21,729.32,139.16
09:29:43.214098,988.44,718.92,140.01
09:29:43.358280,999.07,710.00,140.04
09:29:43.526352,1011.92,699.25,140.09
09:29:43.713742,1025.78,687.67,140.15
09:29:43.860183,1037.23,678.11,140.18
09:29:44.023973,1048.14,669.12,141.59
09:29:44.206487,1061.27,659.15,144.10
09:29:44.367339,1072.90,650.97,146.63
09:29:44.526057,1087.21,642.62,153.86
09:29:44.686208,1101.64,636.45,161.67
09:29:44.848915,1120.46,631.98,172.89
09:29:45.024032,1138.70,630.28,175.35
09:29:45.190793,1150.87,629.29,175.34
09:29:45.354065,1167.92,627.91,175.41
09:29:45.512658,1182.44,626.75,175.46
09:29:45.684340,1196.88,625.60,175.50
09:30:19.802592,25.22,0.03,-4.08
09:36:45.677122,-0.35,-0.00,-0.42
09:36:45.852607,0.26,-0.02,-7.83
09:36:45.991770,-0.17,0.05,-13.10
09:36:46.150414,-0.75,0.23,-20.39
09:36:46.340660,-0.91,0.30,-29.74
09:36:46.491051,-0.63,0.09,-39.44
09:36:46.654682,-0.38,-0.14,-50.93
09:36:46.844696,-0.42,-0.07,-61.07
09:36:46.983436,-0.39,-0.15,-69.95
09:36:47.187238,-0.42,-0.07,-81.27
09:36:47.324410,-0.39,-0.24,-90.09
09:36:47.484841,-0.41,-0.42,-98.80
09:36:47.676286,-0.26,0.09,-110.00
09:36:47.834161,3.35,8.03,-116.31
09:36:48.000041,7.86,17.08,-118.84
09:36:48.153923,8.77,18.57,-126.59
09:36:48.336300,9.22,19.10,-136.13
09:36:48.488631,8.69,18.65,-143.57
09:36:48.671097,8.62,18.60,-154.30
09:36:48.819519,8.54,18.57,-161.67
09:36:49.011276,9.48,18.77,-171.15
09:36:49.162016,10.17,18.86,-175.86
09:36:49.345455,9.56,18.83,179.85
09:36:49.491061,9.56,18.83,179.44
09:36:49.649902,9.56,18.83,179.44
09:36:49.829241,9.56,18.83,179.45
09:36:49.986001,9.56,18.83,179.45
09:36:50.195039,9.56,18.83,179.45
09:36:50.310945,9.56,18.83,179.45
09:36:50.504489,9.56,18.83,179.45
09:36:50.662813,9.56,18.83,179.45
09:36:50.843318,9.56,18.83,179.45
09:36:50.994566,9.56,18.83,179.45
09:36:51.178833,9.56,18.83,179.45
09:36:53.525967,0.10,-0.18,134.08
09:36:53.639200,0.04,-0.12,130.59
09:36:53.822731,0.10,-0.19,123.75
09:36:54.004711,0.06,-0.11,117.73
09:36:54.159482,-0.05,0.13,112.80
09:36:54.327836,-0.05,0.13,107.14
09:36:54.480809,-0.03,0.04,102.02
09:36:54.677178,-0.01,-0.13,95.18
09:36:54.828982,0.00,-0.31,90.10
09:36:55.004498,0.01,-0.22,83.96
09:36:55.159947,-0.02,-0.39,78.85
09:36:55.341995,-0.00,-0.31,73.29
09:36:55.506855,-0.03,-0.39,67.52
09:36:55.645226,0.04,-0.23,63.24
09:36:55.837592,-0.00,-0.30,56.35
09:36:55.978142,-0.00,-0.30,51.31
09:36:56.154825,0.06,-0.24,44.90
09:36:56.329802,0.13,-0.19,39.22
09:36:56.502032,0.27,-0.08,33.10
09:36:56.657476,0.04,-0.22,27.87
09:36:56.858207,-0.74,-0.59,21.40
09:36:56.988216,-0.91,-0.65,17.66
09:36:57.171026,-1.16,-0.72,11.95
09:36:57.315744,-1.59,-0.80,7.51
09:36:57.479898,-0.98,-0.76,1.80
09:36:57.657474,0.42,-0.80,-5.98
09:36:57.870268,0.16,-0.75,-11.64
09:36:57.980923,-0.10,-0.69,-15.52
09:36:58.164516,-0.10,-0.69,-21.64
09:36:58.318195,-0.02,-0.72,-26.67
09:36:58.509943,0.21,-0.86,-33.23
09:36:58.657045,0.21,-0.85,-38.23
09:36:58.833998,0.01,-0.69,-43.91
09:36:58.985348,0.07,-0.75,-48.98
09:36:59.163102,0.12,-0.82,-55.11
09:36:59.293485,0.07,-0.75,-59.19
09:36:59.503223,0.08,-0.75,-66.94
09:36:59.647518,0.11,-0.83,-72.21
09:36:59.824635,0.07,-0.66,-78.15
09:36:59.969045,0.06,-0.57,-82.66
09:37:00.196753,0.06,-0.57,-90.10
09:37:00.317209,0.07,-0.57,-94.66
09:37:00.506603,0.04,-0.74,-101.31
09:37:00.650210,0.02,-0.83,-106.35
09:37:00.852310,0.02,-0.83,-112.98
09:37:01.024684,-0.06,-0.98,-118.66
09:37:01.157181,-0.10,-1.06,-123.04
09:37:01.281824,-0.10,-1.06,-127.09
09:37:01.496102,0.02,-0.93,-134.76
09:37:01.651984,-0.04,-0.99,-139.68
09:37:01.824085,0.03,-0.95,-145.58
09:37:01.981149,0.10,-0.90,-150.57
09:37:02.157631,0.18,-0.86,-156.60
09:37:02.329700,0.10,-0.90,-162.50
09:37:02.476012,-0.32,-1.01,-167.25
09:37:02.684314,-1.01,-1.14,-173.33
09:37:02.828101,-0.40,-1.10,-178.61
09:37:02.987665,0.21,-1.11,175.82
09:37:03.166019,0.21,-1.11,169.63
09:37:03.296713,-4.90,-0.01,166.27
09:37:03.512022,-21.52,4.40,164.50
09:37:03.649982,-40.38,9.82,163.31
09:37:03.815930,-66.41,17.50,163.77
09:37:04.039011,-116.85,31.81,164.52
09:37:04.162600,-148.07,40.37,164.87
09:37:04.321785,-201.59,54.72,165.08
09:37:04.478958,-249.06,67.33,165.32
09:37:04.644857,-296.53,79.64,165.46
09:37:04.806511,-350.00,93.10,166.52
09:37:05.035778,-400.33,105.08,166.97
09:37:05.136538,-409.24,107.20,165.89
09:37:05.352679,-430.65,112.59,165.84
09:37:05.484329,-442.92,115.69,165.67
09:37:05.692302,-433.98,113.31,165.48
09:37:05.784839,-427.46,111.66,166.85
09:37:06.029106,-424.04,110.65,154.02
09:37:06.175544,-423.59,110.38,142.87
09:37:06.367297,-423.47,110.26,129.34
09:37:06.503244,-423.51,110.34,118.09
09:37:06.747944,-423.33,109.85,99.20
09:37:06.830003,-423.16,108.64,95.22
09:37:06.967298,-423.14,108.29,89.56
09:37:07.200157,-422.73,110.97,81.58
09:37:07.390870,-420.72,123.10,79.51
09:37:07.506232,-420.98,121.82,79.05
09:37:07.717557,-423.56,108.81,79.58
09:37:07.858531,-424.01,105.62,86.72
09:37:07.979598,-424.06,102.48,95.14
09:37:08.183797,-424.32,103.67,109.62
09:37:08.310472,-424.34,103.66,119.74
09:37:08.529135,-424.19,103.45,131.12
09:37:08.702453,-424.51,103.75,136.61
09:37:08.883853,-430.34,109.01,139.27
09:37:09.016839,-437.81,115.31,140.37
09:37:09.182408,-443.34,119.85,140.30
09:37:09.300160,-437.70,115.17,140.63
09:37:09.505282,-431.41,110.18,146.08
09:37:09.644425,-429.23,108.89,154.47
09:37:09.817181,-427.78,108.31,164.16
09:37:10.043161,-427.27,108.17,170.86
09:37:10.175947,-432.55,108.85,173.66
09:37:10.361187,-446.62,110.21,175.13
09:37:10.523208,-468.27,111.97,175.33
09:37:10.692229,-459.76,111.21,175.34
09:37:10.838881,-448.36,110.41,176.54
09:37:11.043259,-444.54,110.02,167.24
09:37:11.182793,-443.78,109.82,156.88
09:37:11.380080,-443.40,109.60,142.13
09:37:11.485476,-443.34,109.54,134.74
09:37:11.706926,-443.24,109.40,117.64
09:37:11.879253,-443.22,109.32,104.62
09:37:12.042887,-443.08,108.01,93.41
09:37:12.217262,-443.01,107.31,78.14
09:37:12.357213,-442.89,107.83,68.08
09:37:12.527549,-442.89,107.82,60.62
09:37:12.725806,-442.59,108.25,55.01
09:37:12.843848,-440.65,110.94,53.06
09:37:13.045047,-438.80,113.37,52.73
09:37:13.178762,-445.31,104.95,51.79
09:37:13.373600,-449.47,99.90,44.27
09:37:13.482281,-450.31,99.15,37.57
09:37:13.658149,-450.89,98.76,24.71
09:37:13.824029,-451.14,98.67,12.08
09:37:13.981117,-451.23,98.66,1.05
09:37:14.212899,-450.62,98.60,-16.42
09:37:14.356624,-450.78,98.66,-27.86
09:37:14.530150,-450.84,98.72,-40.70
09:37:14.653292,-450.78,98.66,-50.37
09:37:14.815990,-450.78,98.67,-61.56
09:37:14.994661,-450.85,98.82,-68.37
09:37:15.200263,-450.15,96.57,-74.33
09:37:15.338136,-448.40,89.91,-76.32
09:37:15.461985,-445.73,78.35,-77.52
09:37:15.660291,-440.07,51.45,-77.54
09:37:15.802990,-434.04,24.19,-77.52
09:37:15.998306,-424.15,-20.71,-77.57
09:37:16.119576,-418.39,-46.87,-77.51
09:37:16.317427,-405.09,-106.39,-77.48
09:37:16.488587,-392.27,-163.96,-77.33
09:37:16.645756,-381.44,-212.23,-77.42
09:37:16.811038,-369.57,-265.81,-77.44
09:37:16.992086,-364.16,-289.19,-76.38
09:37:17.153316,-360.83,-304.00,-78.15
09:37:17.330880,-357.08,-321.76,-77.95
09:37:17.499915,-353.63,-337.79,-77.43
09:37:17.660657,-350.40,-351.64,-76.58
09:37:17.845444,-345.96,-370.50,-77.03
09:37:17.986680,-342.53,-385.56,-77.25
09:37:18.148123,-338.77,-402.33,-77.48
09:37:18.328332,-334.86,-420.05,-77.56
09:37:18.498432,-333.00,-428.39,-77.66
09:37:18.675211,-335.63,-416.38,-77.15
09:37:18.786021,-336.68,-411.87,-76.14
09:37:18.974746,-337.60,-408.88,-63.26
09:37:19.158004,-337.86,-408.42,-49.51
09:37:19.329291,-338.12,-408.19,-35.45
09:37:19.464884,-337.67,-408.46,-25.99
09:37:19.660452,-338.07,-408.30,-10.60
09:37:19.836277,-338.16,-408.28,2.67
09:37:19.987509,-338.16,-408.28,14.36
09:37:20.139477,-338.16,-408.28,26.13
09:37:20.316301,-337.95,-408.12,40.11
09:37:20.485509,-336.95,-407.15,52.80
09:37:20.650579,-337.55,-408.11,67.57
09:37:20.833973,-337.66,-408.53,80.20
09:37:20.993296,-337.70,-408.88,86.75
09:37:21.140565,-337.70,-409.05,91.09
09:37:21.319538,-337.99,-404.44,94.79
09:37:21.496853,-339.48,-390.21,96.69
09:37:21.654949,-342.23,-367.60,97.12
09:37:21.827314,-346.29,-335.66,97.39
09:37:21.993198,-350.94,-301.78,98.26
09:37:22.155264,-356.85,-258.38,97.88
09:37:22.289486,-362.12,-220.00,97.64
09:37:22.482476,-370.74,-155.31,97.64
