11:02:09.192005,00,00
11:05:03.148339,00,00
11:07:43.103652,00,00
11:10:03.209033,00,00
11:12:33.114923,00,00
11:13:33.167744,00,00
11:14:33.219310,00,00
11:15:53.123018,00,00
11:17:13.175479,00,00
11:18:53.079495,00,00
11:20:43.183485,00,00
11:23:03.089440,00,00
11:25:33.194212,00,00
11:28:33.151885,00,00
11:32:03.159538,00,00
11:36:23.169432,00,00
11:41:13.231110,00,00
11:46:43.293566,00,00
11:53:13.258744,00,00
12:01:03.276185,00,00
14:07:33.665920,00,00
14:08:00.916699,00,00
14:08:16.317705,00,00
14:08:33.517905,00,00
14:26:01.092036,00,00
14:38:07.119693,00,00
14:38:12.319687,00,00
14:38:17.919567,00,00
14:39:50.973387,00,00
14:56:15.061957,00,00
14:57:33.914752,00,00
14:59:30.018834,00,00
15:00:55.721859,00,00
15:01:36.323796,00,00
15:02:45.176286,00,00
15:04:55.131222,00,00
15:06:57.542340,00,00
15:07:05.039863,00,00
15:07:06.436478,00,00
15:08:47.890221,00,00
15:09:05.140389,00,00
